Model_Year,Manufacturer,Brand,Model,Engine_Displacement,Cylinders,Transmission,Num_Gears,Drive_Type,City_MPG,Hwy_MPG,Combined_MPG,Vehicle_Class,Annual_Fuel_Cost,FE_Rating,GHG_Rating,City_CO2,Hwy_CO2,Combined_CO2,Savings_5yr,Extra_Spend_5yr,Gas_Guzzler,Air_Aspiration,StopStart_System
2025,General Motors,Cadillac,CT4,2.7,4,Auto(S10),10,"2-Wheel Drive, Rear",21,31,25,Compact Cars,2550,5,5,412,287,356,,3250.0,,Turbocharged,Yes
2025,General Motors,Cadillac,CT4 AWD,2.0,4,Auto(S8),8,All Wheel Drive,21,31,25,Compact Cars,2550,5,5,415,287,357,,3250.0,,Turbocharged,Yes
2025,General Motors,Cadillac,CT4 AWD,2.7,4,Auto(S10),10,All Wheel Drive,21,29,24,Compact Cars,2650,5,5,425,305,371,,3750.0,,Turbocharged,Yes
2025,General Motors,Cadillac,CT4 V,2.7,4,Auto(S10),10,"2-Wheel Drive, Rear",20,29,23,Compact Cars,2750,5,5,444,309,383,,4250.0,,Turbocharged,Yes
2025,General Motors,Cadillac,CT4 V,3.6,6,Auto(S10),10,"2-Wheel Drive, Rear",16,24,19,Compact Cars,3350,4,4,568,368,478,,7250.0,,Turbocharged,No
2025,General Motors,Cadillac,CT4 V,3.6,6,Manual(M6),6,"2-Wheel Drive, Rear",15,23,18,Compact Cars,3550,4,4,591,387,493,,8250.0,,Turbocharged,No
2025,General Motors,Cadillac,CT4 V AWD,2.7,4,Auto(S10),10,All Wheel Drive,20,28,23,Compact Cars,2750,5,5,445,318,387,,4250.0,,Turbocharged,Yes
2025,General Motors,Cadillac,CT5,3.0,6,Auto(S10),10,"2-Wheel Drive, Rear",19,28,22,Midsize Cars,2900,5,5,466,318,399,,5000.0,,Turbocharged,Yes
2025,General Motors,Cadillac,CT5,2.0,4,Auto(S10),10,"2-Wheel Drive, Rear",23,32,26,Midsize Cars,2450,5,5,394,276,341,,2750.0,,Turbocharged,Yes
2025,General Motors,Cadillac,CT5 AWD,3.0,6,Auto(S10),10,All Wheel Drive,18,26,21,Midsize Cars,3050,4,4,491,338,422,,5750.0,,Turbocharged,Yes
2025,General Motors,Cadillac,CT5 AWD,2.0,4,Auto(S10),10,All Wheel Drive,21,30,25,Midsize Cars,2550,5,5,415,295,361,,3250.0,,Turbocharged,Yes
2025,General Motors,Cadillac,CT5 V,3.0,6,Auto(S10),10,"2-Wheel Drive, Rear",18,27,21,Midsize Cars,3050,4,4,495,330,424,,5750.0,,Turbocharged,Yes
2025,General Motors,Cadillac,CT5 V,6.2,8,Auto(S10),10,"2-Wheel Drive, Rear",13,20,15,Midsize Cars,4250,2,2,697,436,579,,11750.0,G,Supercharged,No
2025,General Motors,Cadillac,CT5 V,6.2,8,Manual(M6),6,"2-Wheel Drive, Rear",13,20,15,Midsize Cars,4250,2,2,708,438,587,,11750.0,G,Supercharged,No
2025,General Motors,Cadillac,CT5 V AWD,3.0,6,Auto(S10),10,All Wheel Drive,17,26,20,Midsize Cars,3200,4,4,523,338,445,,6500.0,,Turbocharged,Yes
2025,General Motors,Cadillac,ESCALADE 2WD,6.2,8,Auto(A10),10,"2-Wheel Drive, Rear",15,19,17,Standard SUV 2WD,3750,3,3,594,467,537,,9250.0,,Naturally Aspirated,Yes
2025,General Motors,Cadillac,ESCALADE 4WD,6.2,8,Auto(A10),10,4-Wheel Drive,14,18,16,Standard SUV 4WD,4000,3,3,634,495,572,,10500.0,,Naturally Aspirated,Yes
2025,General Motors,Cadillac,ESCALADE V AWD,6.2,8,Auto(S10),10,4-Wheel Drive,11,17,13,Standard SUV 4WD,4900,1,1,782,523,683,,15000.0,,Supercharged,No
2025,General Motors,Cadillac,XT4 AWD,2.0,4,Auto(S9),9,All Wheel Drive,23,28,25,Small SUV 4WD,2550,5,5,392,315,357,,3250.0,,Turbocharged,Yes
2025,General Motors,Cadillac,XT4 FWD,2.0,4,Auto(S9),9,"2-Wheel Drive, Front",24,29,26,Small SUV 2WD,2450,5,5,376,303,343,,2750.0,,Turbocharged,Yes
2025,General Motors,Cadillac,XT5 AWD,2.0,4,Auto(S9),9,All Wheel Drive,21,27,23,Small SUV 4WD,2750,5,5,422,329,386,,4250.0,,Turbocharged,Yes
2025,General Motors,Cadillac,XT5 AWD,3.6,6,Auto(S9),9,All Wheel Drive,18,26,21,Small SUV 4WD,2500,4,4,486,348,424,,3000.0,,Naturally Aspirated,Yes
2025,General Motors,Cadillac,XT5 FWD,2.0,4,Auto(S9),9,"2-Wheel Drive, Front",22,29,24,Small SUV 2WD,2650,5,5,403,303,370,,3750.0,,Turbocharged,Yes
2025,General Motors,Cadillac,XT5 FWD,3.6,6,Auto(S9),9,"2-Wheel Drive, Front",19,26,21,Small SUV 2WD,2500,4,4,479,344,418,,3000.0,,Naturally Aspirated,Yes
2025,General Motors,Cadillac,XT6 AWD,2.0,4,Auto(S9),9,All Wheel Drive,21,26,23,Small SUV 4WD,2750,5,5,422,341,386,,4250.0,,Turbocharged,Yes
2025,General Motors,Cadillac,XT6 AWD,3.6,6,Auto(S9),9,All Wheel Drive,18,25,20,Small SUV 4WD,2600,4,4,497,360,435,,3500.0,,Naturally Aspirated,Yes
2025,General Motors,Cadillac,XT6 FWD,2.0,4,Auto(S9),9,"2-Wheel Drive, Front",21,27,23,Small SUV 2WD,2750,5,5,418,324,386,,4250.0,,Turbocharged,Yes
2025,General Motors,Cadillac,XT6 FWD,3.6,6,Auto(S9),9,"2-Wheel Drive, Front",19,26,21,Small SUV 2WD,2500,4,4,479,344,418,,3000.0,,Naturally Aspirated,Yes
2025,General Motors,Chevrolet,BLAZER AWD,2.0,4,Auto(A9),9,All Wheel Drive,22,27,24,Small SUV 4WD,2200,5,5,402,328,368,,1500.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,BLAZER AWD,3.6,6,Auto(A9),9,All Wheel Drive,18,26,21,Small SUV 4WD,2500,4,4,485,345,422,,3000.0,,Naturally Aspirated,Yes
2025,General Motors,Chevrolet,BLAZER FWD,2.0,4,Auto(A9),9,"2-Wheel Drive, Front",22,29,25,Small SUV 2WD,2100,5,5,390,302,350,,1000.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,BLAZER FWD,3.6,6,Auto(A9),9,"2-Wheel Drive, Front",19,26,22,Small SUV 2WD,2400,5,5,467,342,411,,2500.0,,Naturally Aspirated,Yes
2025,General Motors,Chevrolet,COLORADO 2WD,2.7,4,Auto(A8),8,"2-Wheel Drive, Rear",19,23,20,Standard Pick-up Trucks 2WD,2600,4,4,472,388,434,,3500.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,COLORADO 4WD,2.7,4,Auto(A8),8,4-Wheel Drive,17,21,19,Standard Pick-up Trucks 4WD,2750,4,4,520,446,487,,4250.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,COLORADO 4WD MUD TERRAIN TIRES,2.7,4,Auto(A8),8,4-Wheel Drive,17,20,18,Standard Pick-up Trucks 4WD,2900,4,4,529,451,494,,5000.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,COLORADO ZR2 4WD,2.7,4,Auto(A8),8,4-Wheel Drive,17,17,17,Standard Pick-up Trucks 4WD,3100,3,3,531,522,527,,6000.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,COLORADO ZR2 BISON 4WD,2.7,4,Auto(A8),8,4-Wheel Drive,16,16,16,Standard Pick-up Trucks 4WD,3300,3,3,559,570,564,,7000.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,CORVETTE,6.2,8,Auto(S8),8,"2-Wheel Drive, Rear",16,25,19,Two Seaters,3350,4,4,565,356,471,,7250.0,,Naturally Aspirated,No
2025,General Motors,Chevrolet,CORVETTE E-RAY,6.2,8,Auto(S8),8,All Wheel Drive,16,24,19,Two Seaters,3350,4,4,566,368,477,,7250.0,,Naturally Aspirated,Yes
2025,General Motors,Chevrolet,CORVETTE Z06,5.5,8,Auto(S8),8,"2-Wheel Drive, Rear",12,20,14,Two Seaters,4550,2,2,755,442,614,,13250.0,G,Naturally Aspirated,No
2025,General Motors,Chevrolet,CORVETTE Z06 CARBON AERO,5.5,8,Auto(S8),8,"2-Wheel Drive, Rear",12,19,14,Two Seaters,4550,2,2,756,478,631,,13250.0,G,Naturally Aspirated,No
2025,General Motors,Chevrolet,CORVETTE ZR1,5.5,8,Auto(S8),8,"2-Wheel Drive, Rear",12,18,14,Two Seaters,4550,2,2,756,490,637,,13250.0,G,Turbocharged,No
2025,General Motors,Chevrolet,EQUINOX AWD,1.5,4,Auto(A8),8,All Wheel Drive,24,29,26,Small SUV 4WD,2000,5,5,377,305,344,,500.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,EQUINOX FWD,1.5,4,Auto(AV),1,"2-Wheel Drive, Front",26,28,27,Small SUV 2WD,1950,5,5,346,314,332,,250.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,MALIBU,1.5,4,Auto(AV),1,"2-Wheel Drive, Front",28,36,31,Midsize Cars,1700,6,6,313,246,283,1000.0,,,Turbocharged,Yes
2025,General Motors,Chevrolet,SILVERADO 2WD,3.0,6,Auto(A10),10,"2-Wheel Drive, Rear",23,29,26,Standard Pick-up Trucks 2WD,2350,5,5,434,356,399,,2250.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,SILVERADO 2WD,2.7,4,Auto(A8),8,"2-Wheel Drive, Rear",17,21,19,Standard Pick-up Trucks 2WD,2750,4,4,506,426,470,,4250.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,SILVERADO 2WD,2.7,4,Auto(A8),8,"2-Wheel Drive, Rear",18,21,19,Standard Pick-up Trucks 2WD,2750,4,4,503,426,468,,4250.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,SILVERADO 2WD,5.3,8,Auto(A10),10,"2-Wheel Drive, Rear",16,21,18,Standard Pick-up Trucks 2WD,2900,4,4,540,429,490,,5000.0,,Naturally Aspirated,Yes
2025,General Motors,Chevrolet,SILVERADO 2WD,5.3,8,Auto(A10),10,"2-Wheel Drive, Rear",16,21,18,Standard Pick-up Trucks 2WD,2900,4,4,555,414,491,,5000.0,,Naturally Aspirated,Yes
2025,General Motors,Chevrolet,SILVERADO 2WD CAB CHASSIS,5.3,8,Auto(A10),10,"2-Wheel Drive, Rear",15,18,16,Special Purpose Vehicle cab chassis,3300,3,3,589,504,551,,7000.0,,Naturally Aspirated,Yes
2025,General Motors,Chevrolet,SILVERADO 4WD,3.0,6,Auto(A10),10,4-Wheel Drive,22,26,24,Standard Pick-up Trucks 4WD,2550,5,4,459,391,428,,3250.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,SILVERADO 4WD,3.0,6,Auto(A10),10,4-Wheel Drive,22,25,23,Standard Pick-up Trucks 4WD,2650,5,4,463,399,434,,3750.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,SILVERADO 4WD,2.7,4,Auto(A8),8,4-Wheel Drive,17,20,18,Standard Pick-up Trucks 4WD,2900,4,4,512,446,482,,5000.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,SILVERADO 4WD,2.7,4,Auto(A8),8,4-Wheel Drive,17,20,18,Standard Pick-up Trucks 4WD,2900,4,4,511,443,481,,5000.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,SILVERADO 4WD,5.3,8,Auto(A10),10,4-Wheel Drive,15,19,17,Standard Pick-up Trucks 4WD,3100,3,3,576,462,524,,6000.0,,Naturally Aspirated,No
2025,General Motors,Chevrolet,SILVERADO 4WD,6.2,8,Auto(A10),10,4-Wheel Drive,15,20,17,Standard Pick-up Trucks 4WD,3750,3,3,592,450,528,,9250.0,,Naturally Aspirated,Yes
2025,General Motors,Chevrolet,SILVERADO 4WD,5.3,8,Auto(A10),10,4-Wheel Drive,15,19,16,Standard Pick-up Trucks 4WD,3300,3,3,604,475,546,,7000.0,,Naturally Aspirated,No
2025,General Motors,Chevrolet,SILVERADO 4WD,5.3,8,Auto(A10),10,4-Wheel Drive,16,19,17,Standard Pick-up Trucks 4WD,3100,3,3,565,465,520,,6000.0,,Naturally Aspirated,Yes
2025,General Motors,Chevrolet,SILVERADO 4WD,5.3,8,Auto(A10),10,4-Wheel Drive,16,19,17,Standard Pick-up Trucks 4WD,3100,3,3,570,470,525,,6000.0,,Naturally Aspirated,Yes
2025,General Motors,Chevrolet,SILVERADO 4WD CAB CHASSIS,5.3,8,Auto(A10),10,4-Wheel Drive,14,16,15,Special Purpose Vehicle cab chassis,3500,2,2,633,542,592,,8000.0,,Naturally Aspirated,Yes
2025,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,3.0,6,Auto(A10),10,4-Wheel Drive,21,24,23,Standard Pick-up Trucks 4WD,2650,5,4,475,420,450,,3750.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,3.0,6,Auto(A10),10,4-Wheel Drive,21,24,22,Standard Pick-up Trucks 4WD,2800,5,4,478,429,456,,4500.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,2.7,4,Auto(A8),8,4-Wheel Drive,16,17,16,Standard Pick-up Trucks 4WD,3300,3,3,554,527,541,,7000.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,2.7,4,Auto(A8),8,4-Wheel Drive,16,17,16,Standard Pick-up Trucks 4WD,3300,3,3,552,521,538,,7000.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,5.3,8,Auto(A10),10,4-Wheel Drive,15,19,17,Standard Pick-up Trucks 4WD,3100,3,3,576,462,524,,6000.0,,Naturally Aspirated,No
2025,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,6.2,8,Auto(A10),10,4-Wheel Drive,14,17,15,Standard Pick-up Trucks 4WD,4250,2,2,635,524,593,,11750.0,,Naturally Aspirated,Yes
2025,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,5.3,8,Auto(A10),10,4-Wheel Drive,15,19,16,Standard Pick-up Trucks 4WD,3300,3,3,604,475,546,,7000.0,,Naturally Aspirated,No
2025,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,5.3,8,Auto(A10),10,4-Wheel Drive,15,18,16,Standard Pick-up Trucks 4WD,3300,3,3,585,496,545,,7000.0,,Naturally Aspirated,Yes
2025,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,5.3,8,Auto(A10),10,4-Wheel Drive,15,18,16,Standard Pick-up Trucks 4WD,3300,3,3,585,496,545,,7000.0,,Naturally Aspirated,Yes
2025,General Motors,Chevrolet,SILVERADO 4WD ZR2,3.0,6,Auto(A10),10,4-Wheel Drive,20,23,21,Standard Pick-up Trucks 4WD,2950,4,4,504,448,479,,5250.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,SILVERADO 4WD ZR2,6.2,8,Auto(A10),10,4-Wheel Drive,14,17,15,Standard Pick-up Trucks 4WD,4250,2,2,638,535,591,,11750.0,,Naturally Aspirated,Yes
2025,General Motors,Chevrolet,SUBURBAN 2WD,6.2,8,Auto(A10),10,"2-Wheel Drive, Rear",15,19,16,Standard SUV 2WD,4000,3,3,605,470,544,,10500.0,,Naturally Aspirated,Yes
2025,General Motors,Chevrolet,SUBURBAN 2WD,5.3,8,Auto(A10),10,"2-Wheel Drive, Rear",15,20,17,Standard SUV 2WD,3100,3,3,592,453,530,,6000.0,,Naturally Aspirated,Yes
2025,General Motors,Chevrolet,SUBURBAN 2WD,3.0,6,Auto(A10),10,"2-Wheel Drive, Rear",21,26,23,Standard SUV 2WD,2650,5,4,485,385,442,,3750.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,SUBURBAN 4WD,6.2,8,Auto(A10),10,4-Wheel Drive,14,18,16,Standard SUV 4WD,4000,3,3,634,495,572,,10500.0,,Naturally Aspirated,Yes
2025,General Motors,Chevrolet,SUBURBAN 4WD,5.3,8,Auto(A10),10,4-Wheel Drive,14,19,16,Standard SUV 4WD,3300,3,3,645,481,571,,7000.0,,Naturally Aspirated,Yes
2025,General Motors,Chevrolet,SUBURBAN 4WD,3.0,6,Auto(A10),10,4-Wheel Drive,20,26,22,Standard SUV 4WD,2800,5,4,504,395,455,,4500.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,TAHOE 2WD,6.2,8,Auto(A10),10,"2-Wheel Drive, Rear",15,20,17,Standard SUV 2WD,3750,3,3,587,444,523,,9250.0,,Naturally Aspirated,Yes
2025,General Motors,Chevrolet,TAHOE 2WD,5.3,8,Auto(A10),10,"2-Wheel Drive, Rear",15,20,17,Standard SUV 2WD,3100,3,3,592,453,530,,6000.0,,Naturally Aspirated,Yes
2025,General Motors,Chevrolet,TAHOE 2WD,3.0,6,Auto(A10),10,"2-Wheel Drive, Rear",22,26,24,Standard SUV 2WD,2550,5,4,457,391,427,,3250.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,TAHOE 4WD,6.2,8,Auto(A10),10,4-Wheel Drive,14,18,16,Standard SUV 4WD,4000,3,3,634,495,572,,10500.0,,Naturally Aspirated,Yes
2025,General Motors,Chevrolet,TAHOE 4WD,5.3,8,Auto(A10),10,4-Wheel Drive,15,19,17,Standard SUV 4WD,3100,3,3,594,462,535,,6000.0,,Naturally Aspirated,Yes
2025,General Motors,Chevrolet,TAHOE 4WD,5.3,8,Auto(A10),10,4-Wheel Drive,14,18,16,Standard SUV 4WD,3300,3,3,636,492,571,,7000.0,,Naturally Aspirated,No
2025,General Motors,Chevrolet,TAHOE 4WD,3.0,6,Auto(A10),10,4-Wheel Drive,20,26,22,Standard SUV 4WD,2800,5,4,504,395,455,,4500.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,TRAILBLAZER AWD,1.3,3,Auto(A9),9,All Wheel Drive,26,29,27,Small SUV 4WD,1950,5,5,342,305,329,,250.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,TRAILBLAZER FWD,1.3,3,Auto(AV),1,"2-Wheel Drive, Front",29,33,31,Small SUV 2WD,1700,6,6,307,269,287,1000.0,,,Turbocharged,Yes
2025,General Motors,Chevrolet,TRAILBLAZER FWD,1.2,3,Auto(AV),1,"2-Wheel Drive, Front",30,31,30,Small SUV 2WD,1750,6,6,293,284,297,750.0,,,Turbocharged,Yes
2025,General Motors,Chevrolet,TRAVERSE AWD,2.5,4,Auto(A8),8,All Wheel Drive,19,24,21,Standard SUV 4WD,2500,4,4,462,374,422,,3000.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,TRAVERSE FWD,2.5,4,Auto(A8),8,"2-Wheel Drive, Front",20,27,23,Standard SUV 2WD,2300,5,5,431,334,388,,2000.0,,Turbocharged,Yes
2025,General Motors,Chevrolet,TRAX,1.2,3,Auto(A6),6,"2-Wheel Drive, Front",28,32,30,Small Station Wagons,1750,6,6,318,277,296,750.0,,,Turbocharged,Yes
2025,General Motors,Chevrolet,TRAX,1.2,3,Auto(A6),6,"2-Wheel Drive, Front",28,31,29,Small Station Wagons,1800,6,6,322,286,306,500.0,,,Turbocharged,Yes
2025,FCA US LLC,Chrysler,Pacifica,3.6,6,Auto(A9),9,"2-Wheel Drive, Front",19,28,22,"Special Purpose Vehicle, minivan 2WD",2400,5,5,469,317,401,,2500.0,,Naturally Aspirated,Yes
2025,FCA US LLC,Chrysler,Pacifica AWD,3.6,6,Auto(A9),9,All Wheel Drive,17,25,20,"Special Purpose Vehicle, minivan 4WD",2600,4,4,531,351,450,,3500.0,,Naturally Aspirated,Yes
2025,FCA US LLC,Chrysler,Voyager,3.6,6,Auto(A9),9,"2-Wheel Drive, Front",19,28,22,"Special Purpose Vehicle, minivan 2WD",2400,5,5,469,317,401,,2500.0,,Naturally Aspirated,Yes
2025,FCA US LLC,Dodge,Durango AWD,3.6,6,Auto(A8),8,All Wheel Drive,17,24,20,Standard SUV 4WD,2600,4,4,510,377,450,,3500.0,,Naturally Aspirated,Yes
2025,FCA US LLC,Dodge,Durango AWD,5.7,8,Auto(A8),8,All Wheel Drive,14,22,17,Standard SUV 4WD,3550,3,3,633,410,533,,8250.0,,Naturally Aspirated,No
2025,FCA US LLC,Dodge,Durango RWD,3.6,6,Auto(A8),8,"2-Wheel Drive, Rear",18,25,20,Standard SUV 2WD,2600,4,4,503,361,439,,3500.0,,Naturally Aspirated,Yes
2025,FCA US LLC,Dodge,Durango RWD,5.7,8,Auto(A8),8,"2-Wheel Drive, Rear",14,22,17,Standard SUV 2WD,3550,3,3,628,399,525,,8250.0,,Naturally Aspirated,No
2025,FCA US LLC,Dodge,Durango SRT AWD,6.2,8,Auto(A8),8,All Wheel Drive,12,17,13,Standard SUV 4WD,4900,1,1,773,520,659,,15000.0,,Supercharged,No
2025,FCA US LLC,Dodge,Hornet AWD,2.0,4,Auto(A9),9,All Wheel Drive,21,29,24,Small SUV 4WD,2200,5,5,425,308,372,,1500.0,,Turbocharged,Yes
2025,Ferrari,"Ferrari North America, Inc.",F167 ABA,6.5,12,Auto(AM8),8,"2-Wheel Drive, Rear",12,19,14,Two Seaters,4550,2,2,736,477,619,,13250.0,G,Naturally Aspirated,Yes
2025,Ferrari,"Ferrari North America, Inc.",Ferrari Daytona SP3,6.5,12,Auto(AM7),7,"2-Wheel Drive, Rear",12,16,13,Two Seaters,4900,1,1,745,556,660,,15000.0,G,Naturally Aspirated,Yes
2025,Ferrari,"Ferrari North America, Inc.",Roma Spider,3.9,8,Auto(AM8),8,"2-Wheel Drive, Rear",17,22,19,Minicompact Cars,3350,4,4,524,397,467,,7250.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,BRONCO 4WD,2.3,4,Auto(S10),10,Part-time 4-Wheel Drive,18,22,20,Small SUV 4WD,2600,4,4,508,411,464,,3500.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,BRONCO 4WD,2.7,6,Auto(S10),10,Part-time 4-Wheel Drive,17,18,18,Small SUV 4WD,2900,4,4,523,482,494,,5000.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,BRONCO 4WD,2.3,4,Manual(M7),7,Part-time 4-Wheel Drive,18,21,19,Small SUV 4WD,2750,4,4,514,412,468,,4250.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,BRONCO 4WD,2.7,6,Auto(S10),10,Part-time 4-Wheel Drive,17,18,18,Small SUV 4WD,2900,4,4,517,493,506,,5000.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,BRONCO BADLANDS 4WD,2.3,4,Auto(S10),10,Part-time 4-Wheel Drive,17,19,18,Small SUV 4WD,2900,4,4,554,472,517,,5000.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,BRONCO BADLANDS 4WD,2.3,4,Manual(M7),7,Part-time 4-Wheel Drive,17,18,17,Small SUV 4WD,3100,3,3,560,485,526,,6000.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,BRONCO OUTER BANKS 4WD,2.7,6,Auto(S10),10,Part-time 4-Wheel Drive,19,21,20,Standard SUV 4WD,2600,4,4,471,431,453,,3500.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,BRONCO RAPTOR 4WD,3.0,6,Auto(S10),10,Part-time 4-Wheel Drive,15,16,15,Standard SUV 4WD,3500,2,2,592,558,577,,8000.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,BRONCO SASQUATCH 4WD,2.3,4,Auto(S10),10,Part-time 4-Wheel Drive,17,19,18,Small SUV 4WD,2900,4,4,508,411,464,,5000.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,BRONCO SASQUATCH 4WD,2.3,4,Manual(M7),7,Part-time 4-Wheel Drive,17,19,18,Small SUV 4WD,2900,4,4,514,412,468,,5000.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,BRONCO SPORT 4WD,1.5,3,Auto(A8),8,Part-time 4-Wheel Drive,25,30,27,Small SUV 4WD,1950,5,5,350,293,324,,250.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,BRONCO SPORT 4WD,2.0,4,Auto(S8),8,4-Wheel Drive,21,27,23,Small SUV 4WD,2300,5,5,424,330,387,,2000.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,BRONCO SPORT SASQUATCH,1.5,3,Auto(A8),8,4-Wheel Drive,23,26,24,Small SUV 4WD,2200,5,5,387,341,370,,1500.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,ESCAPE AWD,2.0,4,Auto(A8),8,All Wheel Drive,23,31,26,Small SUV 4WD,2000,5,5,387,274,336,,500.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,ESCAPE AWD,1.5,3,Auto(A8),8,All Wheel Drive,26,32,28,Small SUV 4WD,1900,6,6,345,277,316,0.0,,,Turbocharged,Yes
2025,Ford Motor Company,Ford,ESCAPE AWD HEV,2.5,4,Auto(AV),1,Part-time 4-Wheel Drive,42,36,39,Small SUV 4WD,1350,7,7,208,246,225,2750.0,,,Naturally Aspirated,Yes
2025,Ford Motor Company,Ford,ESCAPE FWD,1.5,3,Auto(A8),8,"2-Wheel Drive, Front",27,34,30,Small SUV 2WD,1750,6,6,333,256,298,750.0,,,Turbocharged,Yes
2025,Ford Motor Company,Ford,ESCAPE FWD HEV,2.5,4,Auto(AV),1,"2-Wheel Drive, Front",42,36,39,Small SUV 2WD,1350,7,7,208,246,225,2750.0,,,Naturally Aspirated,Yes
2025,Ford Motor Company,Ford,EXPEDITION 2WD,3.5,6,Auto(S10),10,"2-Wheel Drive, Rear",16,24,19,Standard SUV 2WD,2750,4,4,556,370,472,,4250.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,EXPEDITION 4WD,3.5,6,Auto(S10),10,Part-time 4-Wheel Drive,15,22,18,Standard SUV 4WD,2900,4,4,580,404,501,,5000.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,EXPLORER AWD,3.0,6,Auto(S10),10,Part-time 4-Wheel Drive,18,25,20,Standard SUV 4WD,2600,4,4,503,361,439,,3500.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,EXPLORER AWD,3.0,6,Auto(A10),10,Part-time 4-Wheel Drive,18,25,21,Standard SUV 4WD,2500,4,4,490,352,428,,3000.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,EXPLORER AWD,2.3,4,Auto(A10),10,Part-time 4-Wheel Drive,20,27,23,Standard SUV 4WD,2300,5,5,448,329,394,,2000.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,EXPLORER RWD,3.0,6,Auto(S10),10,"2-Wheel Drive, Rear",18,25,21,Standard SUV 2WD,2500,4,4,488,348,425,,3000.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,EXPLORER RWD,3.0,6,Auto(A10),10,"2-Wheel Drive, Rear",18,25,21,Standard SUV 2WD,2500,4,4,480,348,420,,3000.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,EXPLORER RWD,2.3,4,Auto(A10),10,"2-Wheel Drive, Rear",20,29,24,Standard SUV 2WD,2200,5,5,433,308,377,,1500.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,F150 PICKUP 2WD,3.5,6,Auto(S10),10,"2-Wheel Drive, Rear",17,25,20,Standard Pick-up Trucks 2WD,2600,4,4,530,358,452,,3500.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,F150 PICKUP 2WD,2.7,6,Auto(S10),10,"2-Wheel Drive, Rear",19,25,21,Standard Pick-up Trucks 2WD,2500,4,4,480,358,425,,3000.0,,Turbocharged,Yes
2025,Ford Motor Company,Ford,F150 PICKUP 2WD,5.0,8,Auto(S10),10,"2-Wheel Drive, Rear",16,24,19,Standard Pick-up Trucks 2WD,2750,4,4,555,373,473,,4250.0,,Naturally Aspirated,Yes
