Model_Year,Manufacturer,Brand,Model,Drive_Type,Vehicle_Class,City_MPGe,Hwy_MPGe,Combined_MPGe,Annual_Fuel_Cost,FE_Rating,GHG_Rating,Savings_5yr,Extra_Spend_5yr,City_CO2,Hwy_CO2,Combined_CO2,Range_Miles_Combined,Range_Miles_City,Range_Miles_Hwy,Charge_Time_240V_hrs,Charge_Time_120V_hrs,Motor_Power_kW,Battery_Type,Regen_Braking_Type
2025.0,Rolls-Royce,Rolls-Royce Motor Cars Limited,Black Badge Spectre (22'' Wheels),All Wheel Drive,Compact Cars,48.0,42.0,45.0,1100.0,9.0,10.0,4000.0,,0.0,0.0,0.0,266.0,251.0,285.0,12.0,,190 and 360,Lithium Ion,Electrical Regen Brake
2025.0,Rolls-Royce,Rolls-Royce Motor Cars Limited,Black Badge Spectre (23'' Wheels),All Wheel Drive,Compact Cars,67.0,74.0,70.0,1150.0,9.0,10.0,3750.0,,0.0,0.0,0.0,251.0,241.0,264.0,12.0,,190 and 360,Lithium Ion,Electrical Regen Brake
2025.0,Rolls-Royce,Rolls-Royce Motor Cars Limited,Black Badge Spectre (23'' Wheels),All Wheel Drive,Compact Cars,50.0,46.0,48.0,1150.0,9.0,10.0,3750.0,,0.0,0.0,0.0,251.0,241.0,264.0,12.0,,190 and 360,Lithium Ion,Electrical Regen Brake
2025.0,Subaru,Subaru,SOLTERRA AWD,All Wheel Drive,Small SUV 4WD,114.0,94.0,104.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,227.0,245.0,205.0,11.0,,80,Lithium Ion,Electrical Regen Brake
2025.0,Subaru,Subaru,SOLTERRA AWD,All Wheel Drive,Small SUV 4WD,28.0,34.0,31.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,227.0,245.0,205.0,11.0,,80,Lithium Ion,Electrical Regen Brake
2025.0,Subaru,Subaru,SOLTERRA LIMITED/TOURING AWD,All Wheel Drive,Small SUV 4WD,111.0,93.0,102.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,222.0,240.0,200.0,11.0,,80,Lithium Ion,Electrical Regen Brake
2025.0,Subaru,Subaru,SOLTERRA LIMITED/TOURING AWD,All Wheel Drive,Small SUV 4WD,29.0,35.0,32.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,222.0,240.0,200.0,11.0,,80,Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Cybertruck Long Range,"2-Wheel Drive, Rear",Standard Pick-up Trucks 2WD,93.0,72.0,82.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,335.0,373.0,288.0,12.0,,240,Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Cybertruck Long Range,"2-Wheel Drive, Rear",Standard Pick-up Trucks 2WD,36.0,47.0,41.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,335.0,373.0,288.0,12.0,,240,Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,"Cybertruck Long Range (20"" Cyber wheels)","2-Wheel Drive, Rear",Standard Pick-up Trucks 2WD,89.0,67.0,78.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,335.0,377.0,283.0,12.0,,240,Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,"Cybertruck Long Range (20"" Cyber wheels)","2-Wheel Drive, Rear",Standard Pick-up Trucks 2WD,38.0,50.0,43.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,335.0,377.0,283.0,12.0,,240,Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Cybertruck AWD,All Wheel Drive,Standard Pick-up Trucks 4WD,85.0,72.0,79.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,325.0,348.0,297.0,11.7,,224 and 239,Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Cybertruck AWD,All Wheel Drive,Standard Pick-up Trucks 4WD,40.0,47.0,43.0,1050.0,9.0,10.0,4250.0,,0.0,0.0,0.0,325.0,348.0,297.0,11.7,,224 and 239,Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Model 3 Long Range RWD,"2-Wheel Drive, Rear",Midsize Cars,145.0,128.0,137.0,600.0,10.0,10.0,6500.0,,0.0,0.0,0.0,363.0,383.0,339.0,11.7,,192 and 225,Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Model 3 Long Range RWD,"2-Wheel Drive, Rear",Midsize Cars,23.0,26.0,25.0,600.0,10.0,10.0,6500.0,,0.0,0.0,0.0,363.0,383.0,339.0,11.7,,192 and 225,Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,"Model 3 Long Range RWD-I (19"" Wheels)","2-Wheel Drive, Rear",Midsize Cars,140.0,123.0,131.0,600.0,10.0,10.0,6500.0,,0.0,0.0,0.0,346.0,366.0,322.0,9.5,,"192, 213, and 225",Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,"Model 3 Long Range RWD-I (19"" Wheels)","2-Wheel Drive, Rear",Midsize Cars,24.0,27.0,26.0,600.0,10.0,10.0,6500.0,,0.0,0.0,0.0,346.0,366.0,322.0,9.5,,"192, 213, and 225",Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Model 3 Long Range AWD,All Wheel Drive,Midsize Cars,133.0,122.0,128.0,600.0,10.0,10.0,6500.0,,0.0,0.0,0.0,346.0,360.0,329.0,11.7,,"85, 88, 98, 191, 208, and 282",Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Model 3 Long Range AWD,All Wheel Drive,Midsize Cars,25.0,28.0,26.0,600.0,10.0,10.0,6500.0,,0.0,0.0,0.0,346.0,360.0,329.0,11.7,,"85, 88, 98, 191, 208, and 282",Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Model 3 Performance AWD,All Wheel Drive,Midsize Cars,113.0,104.0,109.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,298.0,309.0,284.0,12.0,,"85, 88, 98, 191, 208, and 282",Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Model 3 Performance AWD,All Wheel Drive,Midsize Cars,30.0,32.0,31.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,298.0,309.0,284.0,12.0,,"85, 88, 98, 191, 208, and 282",Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Model Y Long Range RWD,"2-Wheel Drive, Rear",Small SUV 2WD,134.0,117.0,125.0,650.0,10.0,10.0,6250.0,,0.0,0.0,0.0,337.0,357.0,312.0,12.0,,221,Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Model Y Long Range RWD,"2-Wheel Drive, Rear",Small SUV 2WD,25.0,29.0,27.0,650.0,10.0,10.0,6250.0,,0.0,0.0,0.0,337.0,357.0,312.0,12.0,,221,Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Model Y Long Range AWD,All Wheel Drive,Small SUV 4WD,123.0,111.0,117.0,700.0,9.0,10.0,6000.0,,0.0,0.0,0.0,311.0,325.0,294.0,12.0,,"83, 91, 135, 183, 200, 202",Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Model Y Long Range AWD,All Wheel Drive,Small SUV 4WD,27.0,30.0,29.0,700.0,9.0,10.0,6000.0,,0.0,0.0,0.0,311.0,325.0,294.0,12.0,,"83, 91, 135, 183, 200, 202",Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Model Y Performance AWD,All Wheel Drive,Small SUV 4WD,110.0,97.0,104.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,277.0,292.0,259.0,11.8,,"83, 91, 135, 183, 200, 202",Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Model Y Performance AWD,All Wheel Drive,Small SUV 4WD,31.0,35.0,32.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,277.0,292.0,259.0,11.8,,"83, 91, 135, 183, 200, 202",Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Model S,All Wheel Drive,Large Cars,132.0,116.0,124.0,650.0,10.0,10.0,6250.0,,0.0,0.0,0.0,410.0,432.0,383.0,9.7,,243 and 248,Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Model S,All Wheel Drive,Large Cars,26.0,29.0,27.0,650.0,10.0,10.0,6250.0,,0.0,0.0,0.0,410.0,432.0,383.0,9.7,,243 and 248,Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Model S Plaid (21in Wheels),All Wheel Drive,Large Cars,97.0,89.0,93.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,312.0,324.0,297.0,14.0,,250,Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Model S Plaid (21in Wheels),All Wheel Drive,Large Cars,35.0,38.0,36.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,312.0,324.0,297.0,14.0,,250,Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Model S Plaid (19in Wheels),All Wheel Drive,Large Cars,108.0,99.0,104.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,348.0,361.0,333.0,14.0,,250,Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Model S Plaid (19in Wheels),All Wheel Drive,Large Cars,31.0,34.0,32.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,348.0,361.0,333.0,14.0,,250,Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Model X,All Wheel Drive,Standard SUV 4WD,103.0,94.0,98.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,329.0,342.0,313.0,14.0,,243 and 248,Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Model X,All Wheel Drive,Standard SUV 4WD,33.0,36.0,34.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,329.0,342.0,313.0,14.0,,243 and 248,Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Model X Plaid (22in Wheels),All Wheel Drive,Standard SUV 4WD,92.0,84.0,88.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,294.0,306.0,279.0,14.0,,230,Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Model X Plaid (22in Wheels),All Wheel Drive,Standard SUV 4WD,37.0,40.0,38.0,900.0,9.0,10.0,5000.0,,0.0,0.0,0.0,294.0,306.0,279.0,14.0,,230,Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Model X Plaid (20in Wheels),All Wheel Drive,Standard SUV 4WD,98.0,89.0,94.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,314.0,328.0,297.0,14.0,,230,Lithium Ion,Electrical Regen Brake
2025.0,Tesla,Tesla Motors,Model X Plaid (20in Wheels),All Wheel Drive,Standard SUV 4WD,34.0,38.0,36.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,314.0,328.0,297.0,14.0,,230,Lithium Ion,Electrical Regen Brake
2025.0,Toyota,TOYOTA,bZ4X,"2-Wheel Drive, Front",Small SUV 2WD,131.0,107.0,119.0,700.0,9.0,10.0,6250.0,,0.0,0.0,0.0,252.0,274.0,225.0,11.0,,150,Lithium Ion,Electrical Regen Brake
2025.0,Toyota,TOYOTA,bZ4X,"2-Wheel Drive, Front",Small SUV 2WD,26.0,31.0,28.0,650.0,9.0,10.0,6250.0,,0.0,0.0,0.0,252.0,274.0,225.0,11.0,,150,Lithium Ion,Electrical Regen Brake
2025.0,Toyota,TOYOTA,bZ4X LIMITED AWD,All Wheel Drive,Small SUV 4WD,112.0,92.0,102.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,222.0,240.0,200.0,11.0,,80,Lithium Ion,Electrical Regen Brake
2025.0,Toyota,TOYOTA,bZ4X LIMITED AWD,All Wheel Drive,Small SUV 4WD,29.0,35.0,32.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,222.0,240.0,200.0,11.0,,80,Lithium Ion,Electrical Regen Brake
2025.0,Toyota,TOYOTA,bZ4X LIMITED,"2-Wheel Drive, Front",Small SUV 2WD,121.0,102.0,112.0,700.0,9.0,10.0,6000.0,,0.0,0.0,0.0,236.0,254.0,214.0,11.0,,150,Lithium Ion,Electrical Regen Brake
2025.0,Toyota,TOYOTA,bZ4X LIMITED,"2-Wheel Drive, Front",Small SUV 2WD,28.0,33.0,30.0,700.0,9.0,10.0,6000.0,,0.0,0.0,0.0,236.0,254.0,214.0,11.0,,150,Lithium Ion,Electrical Regen Brake
2025.0,Toyota,TOYOTA,bZ4X AWD (18inch Wheels),All Wheel Drive,Small SUV 4WD,114.0,94.0,104.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,228.0,246.0,205.0,11.0,,80,Lithium Ion,Electrical Regen Brake
2025.0,Toyota,TOYOTA,bZ4X AWD (18inch Wheels),All Wheel Drive,Small SUV 4WD,28.0,34.0,31.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,228.0,246.0,205.0,11.0,,80,Lithium Ion,Electrical Regen Brake
2025.0,Toyota,TOYOTA,bZ4X AWD (20inch Wheels),All Wheel Drive,Small SUV 4WD,112.0,92.0,102.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,222.0,240.0,200.0,11.0,,80,Lithium Ion,Electrical Regen Brake
2025.0,Toyota,TOYOTA,bZ4X AWD (20inch Wheels),All Wheel Drive,Small SUV 4WD,29.0,35.0,32.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,222.0,240.0,200.0,11.0,,80,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Volkswagen,ID.4 AWD Pro S,All Wheel Drive,Small SUV 4WD,108.0,96.0,102.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,263.0,277.0,245.0,8.0,,80 and 210,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Volkswagen,ID.4 AWD Pro S,All Wheel Drive,Small SUV 4WD,31.0,35.0,33.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,263.0,277.0,245.0,8.0,,80 and 210,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Volkswagen,ID.4 Pro S,"2-Wheel Drive, Rear",Small SUV 2WD,122.0,104.0,113.0,700.0,9.0,10.0,6000.0,,0.0,0.0,0.0,291.0,313.0,264.0,8.0,,210,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Volkswagen,ID.4 Pro S,"2-Wheel Drive, Rear",Small SUV 2WD,28.0,33.0,30.0,700.0,9.0,10.0,6000.0,,0.0,0.0,0.0,291.0,313.0,264.0,8.0,,210,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Volkswagen,ID.4 AWD Pro,All Wheel Drive,Small SUV 4WD,108.0,96.0,102.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,263.0,277.0,245.0,8.0,,210 and 210,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Volkswagen,ID.4 AWD Pro,All Wheel Drive,Small SUV 4WD,31.0,35.0,33.0,800.0,9.0,10.0,5500.0,,0.0,0.0,0.0,263.0,277.0,245.0,8.0,,210 and 210,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Volkswagen,ID.4 Pro,"2-Wheel Drive, Rear",Small SUV 2WD,122.0,104.0,113.0,700.0,9.0,10.0,6000.0,,0.0,0.0,0.0,291.0,313.0,264.0,8.0,,210,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Volkswagen,ID.4 Pro,"2-Wheel Drive, Rear",Small SUV 2WD,28.0,33.0,30.0,700.0,9.0,10.0,6000.0,,0.0,0.0,0.0,291.0,313.0,264.0,8.0,,210,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Volkswagen,ID.4 S,"2-Wheel Drive, Rear",Small SUV 2WD,115.0,98.0,107.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,206.0,220.0,189.0,6.0,,210,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Volkswagen,ID.4 S,"2-Wheel Drive, Rear",Small SUV 2WD,29.0,34.0,32.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,206.0,220.0,189.0,6.0,,210,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Volkswagen,ID.4,"2-Wheel Drive, Rear",Small SUV 2WD,115.0,98.0,107.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,206.0,220.0,189.0,6.0,,210,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Volkswagen,ID.4,"2-Wheel Drive, Rear",Small SUV 2WD,29.0,34.0,32.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,206.0,220.0,189.0,6.0,,210,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Volkswagen,ID. Buzz,"2-Wheel Drive, Rear","Special Purpose Vehicle, minivan 2WD",90.0,75.0,83.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,234.0,253.0,211.0,9.0,,210,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Volkswagen,ID. Buzz,"2-Wheel Drive, Rear","Special Purpose Vehicle, minivan 2WD",37.0,45.0,41.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,234.0,253.0,211.0,9.0,,210,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Volkswagen,ID. Buzz 4Motion,All Wheel Drive,"Special Purpose Vehicle, minivan 4WD",87.0,74.0,80.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,231.0,247.0,211.0,9.0,,80 and 210,Lithium Ion,Electrical Regen Brake
2025.0,Volkswagen Group of,Volkswagen,ID. Buzz 4Motion,All Wheel Drive,"Special Purpose Vehicle, minivan 4WD",39.0,46.0,42.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,231.0,247.0,211.0,9.0,,80 and 210,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,"Volvo Cars of North America, LLC",EX90 Twin Motor Performance (21 Inch Wheels),All Wheel Drive,Standard SUV 4WD,86.0,82.0,84.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,310.0,318.0,300.0,10.0,,173 and 180,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,"Volvo Cars of North America, LLC",EX90 Twin Motor Performance (21 Inch Wheels),All Wheel Drive,Standard SUV 4WD,39.0,41.0,40.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,310.0,318.0,300.0,10.0,,173 and 180,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,"Volvo Cars of North America, LLC",EX90 Twin Motor (21 Inch Wheels),All Wheel Drive,Standard SUV 4WD,86.0,82.0,84.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,310.0,318.0,300.0,10.0,,127 and 173,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,"Volvo Cars of North America, LLC",EX90 Twin Motor (21 Inch Wheels),All Wheel Drive,Standard SUV 4WD,39.0,41.0,40.0,950.0,9.0,10.0,4750.0,,0.0,0.0,0.0,310.0,318.0,300.0,10.0,,127 and 173,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,"Volvo Cars of North America, LLC",EX40 Twin,All Wheel Drive,Small SUV 4WD,103.0,85.0,94.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,260.0,283.0,232.0,8.0,,190 and 210,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,"Volvo Cars of North America, LLC",EX40 Twin,All Wheel Drive,Small SUV 4WD,33.0,40.0,36.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,260.0,283.0,232.0,8.0,,190 and 210,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,"Volvo Cars of North America, LLC",EC40 Twin,All Wheel Drive,Small SUV 4WD,105.0,88.0,97.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,268.0,289.0,242.0,8.0,,135 and 215,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,"Volvo Cars of North America, LLC",EC40 Twin,All Wheel Drive,Small SUV 4WD,32.0,38.0,35.0,850.0,9.0,10.0,5250.0,,0.0,0.0,0.0,268.0,289.0,242.0,8.0,,135 and 215,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,"Volvo Cars of North America, LLC",EX30 Twin Performance (19 Inch Wheels),All Wheel Drive,Small SUV 4WD,116.0,100.0,109.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,253.0,270.0,233.0,8.0,,115 and 185,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,"Volvo Cars of North America, LLC",EX30 Twin Performance (19 Inch Wheels),All Wheel Drive,Small SUV 4WD,29.0,34.0,31.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,253.0,270.0,233.0,8.0,,115 and 185,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,"Volvo Cars of North America, LLC",EX30 Single Motor extended range (18 Inch Wheels),"2-Wheel Drive, Rear",Small SUV 2WD,124.0,103.0,114.0,700.0,9.0,10.0,6000.0,,0.0,0.0,0.0,257.0,279.0,231.0,8.0,,185,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,"Volvo Cars of North America, LLC",EX30 Single Motor extended range (18 Inch Wheels),"2-Wheel Drive, Rear",Small SUV 2WD,27.0,33.0,30.0,700.0,9.0,10.0,6000.0,,0.0,0.0,0.0,257.0,279.0,231.0,8.0,,185,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,"Volvo Cars of North America, LLC",EX40,"2-Wheel Drive, Rear",Small SUV 2WD,118.0,94.0,106.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,296.0,326.0,260.0,8.0,,185 and 220,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,"Volvo Cars of North America, LLC",EX40,"2-Wheel Drive, Rear",Small SUV 2WD,28.0,36.0,32.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,296.0,326.0,260.0,8.0,,185 and 220,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,"Volvo Cars of North America, LLC",EC40,"2-Wheel Drive, Rear",Small SUV 2WD,118.0,95.0,106.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,298.0,326.0,264.0,8.0,,185 and 220,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,"Volvo Cars of North America, LLC",EC40,"2-Wheel Drive, Rear",Small SUV 2WD,29.0,35.0,32.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,298.0,326.0,264.0,8.0,,185 and 220,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,"Volvo Cars of North America, LLC",EX90 Twin Motor Performance 20 and 22 Inch Wheels,All Wheel Drive,Standard SUV 4WD,83.0,78.0,81.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,300.0,306.0,292.0,10.0,,127 and 180,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,"Volvo Cars of North America, LLC",EX90 Twin Motor Performance 20 and 22 Inch Wheels,All Wheel Drive,Standard SUV 4WD,41.0,43.0,42.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,300.0,306.0,292.0,10.0,,127 and 180,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,"Volvo Cars of North America, LLC",EX90 Twin Motor (20 and 22 Inch Wheels),All Wheel Drive,Standard SUV 4WD,83.0,78.0,81.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,300.0,306.0,292.0,10.0,,127 and 200,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,"Volvo Cars of North America, LLC",EX90 Twin Motor (20 and 22 Inch Wheels),All Wheel Drive,Standard SUV 4WD,41.0,43.0,42.0,1000.0,9.0,10.0,4500.0,,0.0,0.0,0.0,300.0,306.0,292.0,10.0,,127 and 200,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,"Volvo Cars of North America, LLC",EX30 Single Motor extended range(19_20 Inch Wheel),"2-Wheel Drive, Rear",Small SUV 2WD,127.0,104.0,116.0,700.0,9.0,10.0,6000.0,,0.0,0.0,0.0,261.0,284.0,233.0,8.0,,185,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,"Volvo Cars of North America, LLC",EX30 Single Motor extended range(19_20 Inch Wheel),"2-Wheel Drive, Rear",Small SUV 2WD,27.0,32.0,29.0,700.0,9.0,10.0,6000.0,,0.0,0.0,0.0,261.0,284.0,233.0,8.0,,185,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,"Volvo Cars of North America, LLC",EX30 Twin Performance (20 Inch Wheels),All Wheel Drive,Small SUV 4WD,118.0,99.0,109.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,250.0,269.0,227.0,8.0,,115 and 185,Lithium Ion,Electrical Regen Brake
2025.0,Volvo,"Volvo Cars of North America, LLC",EX30 Twin Performance (20 Inch Wheels),All Wheel Drive,Small SUV 4WD,29.0,34.0,31.0,750.0,9.0,10.0,5750.0,,0.0,0.0,0.0,250.0,269.0,227.0,8.0,,115 and 185,Lithium Ion,Electrical Regen Brake
